asn,name,cc,real_cone_size,observed_tree_size,secure_pct,vulnerable_pct,vuln_count
12975,Palestine Telecommunications Company (PALTEL),PS,33,51,0.0,74.50980392156863,38
61945,PIX BRASIL NETWORKS LTDA,BR,13,46,0.0,93.47826086956522,43
7594,On Q,AU,50,99,4.040404040404041,75.75757575757575,75
32298,Centersquare,US,21,21,0.0,42.857142857142854,9
39238,OKB PROGRESS LLC,RU,12,15,0.0,100.0,15
137991,Lifeway Singapore Pte. Ltd.,SG,5,5,0.0,80.0,4
210,Utah Education Network,US,9,9,0.0,55.55555555555556,5
16143,OOO NIIR-RadioNet,RU,8,6,0.0,83.33333333333334,5
24029,NIXI is an IXP in India,IN,16,41,0.0,97.5609756097561,40
49524,Wolnet SRL,IT,4,345,20.0,50.43478260869565,174
49685,Signet B.V.,NL,25,25,0.0,64.0,16
265435,E.W de Aguiar Lima e Comercio EPP,BR,8,5,0.0,100.0,5
23944,SKY Cable Corporation,PH,6,17,0.0,70.58823529411765,12
267345,BOM JESUS NET LTDA,BR,8,8,0.0,100.0,8
269128,Leilane de Vasconcelos Pereira,BR,5,5,0.0,40.0,2
273517,RUPI Telecom,BR,9,20,0.0,70.0,14
12360,KEVAG Telekom GmbH,DE,11,12,58.333333333333336,0.0,0
13045,htp GmbH,DE,8,8,87.5,0.0,0
263025,ISPTEC Sistemas de Comunicação Eireli,BR,20,43,0.0,60.46511627906976,26
134739,"AGB Communication Co., Ltd",MM,9,8,62.5,0.0,0
29752,Zenlayer Inc,US,15,55,10.909090909090908,54.54545454545454,30
3300,British Telecommunications PLC,US,25,51,0.0,62.745098039215684,32
8025,BrightNet Oklahoma,US,6,6,66.66666666666666,0.0,0
61049,Exascale Ltd,GB,340,1441,0.0,53.71269951422624,774
44355,Colocation Ltd,GB,55,364,0.0,54.12087912087912,197
266049,Rede.com Telecom Ltda - ME,BR,5,5,0.0,100.0,5
264111,RedeBr Telecom,BR,6,10,0.0,80.0,8
269396,UNIR TELECOM,BR,4,6,0.0,100.0,6
133840,Unknown,,0,2077678640233674634293105423,5.026026411037328,68.75048878583372,1428414220559515126221187308
208932,Teleglobal Services Limited,HK,4,5,20.0,80.0,4
28745,Joint Stock Company TransTeleCom,RU,9,23,0.0,100.0,23
29196,"LLC ""INZHENERNYE SETI - TELEKOM""",RU,6,6,0.0,100.0,6
58768,Daffodil Online Ltd.,BD,12,11,0.0,100.0,11
10217,PT NTT Indonesia,ID,46,1585,2.965299684542587,88.2018927444795,1398
33353,Sony Interactive Entertainment LLC,US,8,8,0.0,50.0,4
48964,"Private Enterprise ""Enterra""",UA,18,21,0.0,80.95238095238095,17
272925,SAN JUAN INNOVA S.E.,AR,8,10,100.0,0.0,0
40581,Arkansas Research and Education Optical Network,US,22,22,0.0,95.45454545454545,21
17917,Quadrant Televentures Limited,IN,7,7,0.0,100.0,7
327732,Dalkom Somalia,SO,10,15,0.0,93.33333333333333,14
200185,Aruba S.p.A.,DE,4,36,5.555555555555555,33.33333333333333,12
21351,Canal + Telecom SAS,FR,12,14,0.0,71.42857142857143,10
31655,Gamma Telecom Holdings Ltd,GB,6,7,0.0,57.14285714285714,4
150942,PT Lambda Sinergi Telekomunikasi,ID,6,6,0.0,100.0,6
48219,3DATA LLC,RU,12,114873958235,5.026026416003563,68.75048836346038,78976407289
141174,INTELLIGENT CONNECTION LIMITED,HK,6,5,0.0,100.0,5
266220,RFS Tecnologia LTDA,BR,18,21,0.0,90.47619047619048,19
51465,M3.NET Sp. z o.o. / Fixmap Group,PL,36,37,2.7027027027027026,59.45945945945946,22
57944,IP-Connect LLC,UA,3,5052,7.581155977830561,73.39667458432304,3708
266460,NetGo Telecomunicações do Brasil,BR,21,27,0.0,100.0,27
49612,DDOS-GUARD LTD,GB,30,71,2.8169014084507045,74.64788732394366,53
201106,Spartan Host Ltd,US,3,43647359751943933632910480842,5.026026411037328,68.75048878583372,30007773171572717339481889519
23033,Wowrack.com,US,35,537,0.5586592178770949,64.24581005586593,345
262659,VERO S.A,BR,9,9,0.0,88.88888888888889,8
52579,TELLIUS & ALLNET TELECOMUNICAÇÕES DAS AMÉRICAS,BR,9,11,0.0,81.81818181818183,9
273669,LINKE SOLUCOES LTDA,BR,43,25493040383932409835668986,5.026026411037328,68.75048878583372,17526589870323514495948245
135948,S-Trading Company Limited,VN,2,15,0.0,100.0,15
135947,Shopee Company Limited,VN,7,7,0.0,100.0,7
50293,Interfiber Networks LDA,GB,11,34,0.0,73.52941176470588,25
26794,Dakota Carrier Network,US,26,31,9.67741935483871,58.06451612903226,18
15930,"WIPLINE, LLC",RU,5,5,0.0,100.0,5
8323,Academic Computer Centre CYFRONET AGH,PL,16,15,0.0,66.66666666666666,10
265662,TLINK SPA,CL,6,6,0.0,83.33333333333334,5
61828,NETWISE INFORMATICA LTDA,BR,6,107,0.9345794392523363,77.57009345794393,83
273780,Pluss Tecnologia Ltda,BR,3,105,0.9523809523809524,77.14285714285715,81
262424,InterSoft Internet Software EIRELI,BR,11,139,0.7194244604316548,80.57553956834532,112
264512,GIGABYTE NETWORK COMERCIO E SERVICOS EIRELI - EPP,BR,15,14,0.0,92.85714285714286,13
263124,ZAP TELECOMUNICAÇÕES LTDA - EPP,BR,31,14,0.0,85.71428571428571,12
52409,COSEIDI S.A.,AR,9,9,0.0,88.88888888888889,8
52228,Cable Tica,CR,7,15,6.666666666666667,53.333333333333336,8
5438,Agence Tunisienne d'Internet,TN,10,22,13.636363636363635,40.909090909090914,9
328107,GUILAB SA,GN,15,14,0.0,85.71428571428571,12
20141,"Quality Technology Services, LLC",US,28,28,0.0,46.42857142857143,13
17828,PNG DATACO LTD,PG,23,30,0.0,83.33333333333334,25
201217,RADISHCLOUD TECHNOLOGY LLC,TW,3,311,0.3215434083601286,48.231511254019296,150
265130,FIBRA EMPRESAS LTDA,BR,27,91,0.0,75.82417582417582,69
207044,Enet Telecommunications Networks Limited,IE,15,23,4.3478260869565215,17.391304347826086,4
8346,SONATEL-AS Autonomous System,SN,27,453,7.06401766004415,69.09492273730685,313
29571,Orange Côte d'Ivoire,CI,21,27,14.814814814814813,44.44444444444444,12
7131,PTI Pacifica Inc.,GU,8,9,0.0,77.77777777777779,7
3605,"Guam Cablevision, LLC.",US,8,9,0.0,66.66666666666666,6
9246,"Teleguam Holdings, LLC",US,7,6,0.0,50.0,3
13791,Unitas Global,US,7,7,0.0,57.14285714285714,4
132116,Ani Network Pvt Ltd,IN,35,12609251401148818945468,5.026026411037328,68.75048878583372,8668921970524400749679
132884,Summit Communications Limited,BD,220,242,0.0,97.52066115702479,236
20932,Services Industriels de Geneve,DE,10,11,0.0,18.181818181818183,2
62314,Atmospherica Ltd.,RU,11,12,0.0,91.66666666666666,11
20811,Retelit Digital Services S.p.A.,IT,17,17,29.411764705882355,0.0,0
38561,NTT Australia Solutions Pty Ltd,AU,12,13,0.0,61.53846153846154,8
23918,NTT Australia Solutions Pty Ltd,AU,12,13,0.0,61.53846153846154,8
149765,Coronet Corporation Limited,BD,43,69,0.0,100.0,69
137526,Plusnet Inc,BD,11,10,0.0,100.0,10
271273,NET FORT Telecom,BR,2,11726494709494563,5.026026411029417,68.7504887858273,8062022430221692
28306,Voluy Telecom Eireli,BR,20,15,0.0,86.66666666666667,13
6130,"American Internet Services, LLC.",US,14,14,0.0,57.14285714285714,8
28305,PERSIS INTERNET LTDA,BR,10,40,5.0,62.5,25
271303,Brayo LTDA,BR,7,11,0.0,90.9090909090909,10
51375,STC BAHRAIN B.S.C CLOSED,BH,60,421534615116297574336797,5.026026411037328,68.75048878583372,289807108293937522636217
48728,Vodafone Qatar P.Q.S.C,QA,20,24,0.0,70.83333333333334,17
31424,Netrics AG,FR,7,7,0.0,57.14285714285714,4
42610,PJSC Rostelecom,RU,12,12,0.0,91.66666666666666,11
34766,atom86 BV,NL,5,6,0.0,83.33333333333334,5
262210,VIETTEL PERÚ S.A.C.,PE,11,90,5.555555555555555,55.55555555555556,50
41549,Elektrizitaets- und Wasserwerk der Stadt Buchs SG,CH,8,10,0.0,80.0,8
45158,TASMANET,AU,11,10,0.0,80.0,8
54623,Unknown,,0,5,0.0,80.0,4
5518,SIA Tet,LV,44,21,9.523809523809524,85.71428571428571,18
42961,Zain Kuwait MTC,KW,32,16,0.0,93.75,15
3225,Bonline aka GULF communications,KW,20,18186890053784,5.026026410671654,68.75048878802389,12503575807317
53089,ERR_AS_NAME_NOT_FOUND,BR,6,7,0.0,57.14285714285714,4
271145,Piauí Link LTDA,BR,10,17,0.0,82.35294117647058,14
270042,"RED DOT TECHNOLOGIES, C.A.",VE,11,92325632106250,5.0260264111431665,68.75048878561547,63474323347456
62129,Wireless Connect Ltd.,IE,5,5,40.0,60.0,3
207176,OPENFIBER B.V.,NL,3,89,0.0,57.30337078651685,51
149107,TRUMVPS COMPANY LIMITED,VN,11,13,7.6923076923076925,53.84615384615385,7
27901,Pacifico Cable SPA.,CL,9,8,0.0,87.5,7
29014,ScaleUp Technologies GmbH & Co. KG,DE,11,13,0.0,38.46153846153847,5
12186,GVVME,US,30,378,0.0,64.28571428571429,243
60011,Mythic Beasts Ltd,US,50,726,0.27548209366391185,57.57575757575758,418
37236,Reflex Solutions,ZA,9,16,0.0,68.75,11
133255,Elxer Communications Private Limited,IN,8,7,0.0,100.0,7
270344,GA Telecom,BR,3,7,0.0,85.71428571428571,6
265268,Smart Solucoes Tecnologicas,BR,7,11,0.0,100.0,11
269398,SOUZA E FRANCA LTDA,BR,4,8,0.0,100.0,8
262808,Brasilnet Telecomunicações Ltda ME,BR,18,15,0.0,93.33333333333333,14
8851,GCI Network Solutions Limited,GB,6,6,16.666666666666664,33.33333333333333,2
932,XNNET LLC,HK,28,60529731093797249,5.026026411036901,68.75048878583655,41614485987738095
262821,PHS INTERNET E SUPRIMENTOS LTDA - ME,BR,11,40,0.0,90.0,36
61712,YUPNET TELECOMUNICAÇÕES LTDA,BR,7,12,0.0,91.66666666666666,11
21500,"Scientific Production Enterprise ""Technaukservice"" Ltd",UA,10,10,0.0,80.0,8
137352,PT Cloudata Indonesia,ID,4,121,17.355371900826448,64.46280991735537,78
1759,Telia Finland Oyj,FI,64,59,67.79661016949152,10.16949152542373,6
302,Baylor College of Medicine,US,10,10,0.0,50.0,5
34953,RelAix Networks GmbH,DE,20,18,0.0,77.77777777777779,14
271547,RANDSON DE JESUS PASSOS,BR,7,7,14.285714285714285,57.14285714285714,4
263269,RAGTEK TECNOLOGIA,BR,38,49,0.0,91.83673469387756,45
268019,FIBRA PRIME SERVICOS DE TELECOMUNICACOES LTDA,BR,3,26,0.0,80.76923076923077,21
42352,TOV 'Dream Line Holding',UA,8,92,1.0869565217391304,80.43478260869566,74
3226,"OOO ""NI""",RU,5,5,0.0,80.0,4
41435,UnderNet LLC,UA,11,12,0.0,100.0,12
7670,"Enecom,Inc.",JP,20,20,0.0,65.0,13
20960,TK Telekom sp. z o.o.,PL,7,7,0.0,100.0,7
133524,"Global Technology Co., Ltd.",MM,38,10390086299741295347114177319,5.026026411037328,68.75048878583372,7143235116342085602326745549
43142,ADELI SAS,FR,12,298,0.0,64.76510067114094,193
29278,Rackhost Zrt.,HU,69,75,2.666666666666667,73.33333333333333,55
41206,United Telecom Zartkoruen Mukodo Reszvenytarsasag,HU,24,31,12.903225806451612,48.38709677419355,15
8495,INTERNET AG Global Network,DE,10,10,10.0,90.0,9
49870,Alsycon B.V.,NL,4,5,0.0,40.0,2
41230,ASK4 Limited,GB,7,7,0.0,42.857142857142854,3
2611,BELNET,BE,27,48,14.583333333333334,39.58333333333333,19
14127,Iland Internet Solutions Corporation,US,4,6,0.0,66.66666666666666,4
18671,PRTC,US,4,5,0.0,20.0,1
16863,"Home Telephone Company, Inc.",US,8,11,45.45454545454545,9.090909090909092,1
25454,Orange Moldova S.A.,MD,64,81,1.2345679012345678,86.41975308641975,70
209030,Kaspersky Lab AO,RU,12,152,0.0,94.73684210526315,144
262401,GSTN TELECOMUNICACOES LTDA,BR,6,6,0.0,66.66666666666666,4
61929,RODRIGUES E NECKEL LTDA - ME,BR,9,6,33.33333333333333,66.66666666666666,4
263035,PORTAL QUEOPS TELECOMUNICAÇÕES E SERVIÇOS,BR,7,7,0.0,85.71428571428571,6
268689,ELEVEL TECNOLOGIA LTDA,BR,40,1013,0.5923000987166831,85.38993089832182,865
263922,SPEED TURBO TELECOM,BR,8,968,0.6198347107438017,84.91735537190083,822
44050,Petersburg Internet Network ltd.,RU,10,10,0.0,90.0,9
263879,CR Net Telecomunicações Ltda-Me,BR,6,8,0.0,100.0,8
211421,Asiatech Data Transmission company,IR,11,10,0.0,100.0,10
51431,Rasaneh Avabarid Private Joint Stock Company,IR,7,7,0.0,100.0,7
39637,ADES BV,NL,21,26,0.0,76.92307692307693,20
58325,Hydra Communications Ltd,US,5,5,20.0,0.0,0
25084,Politechnika Czestochowska,PL,10,9,0.0,77.77777777777779,7
30985,Orange Mali SA,ML,5,5,20.0,40.0,2
148968,Falcore Investments Pty Ltd,AU,13,12,0.0,83.33333333333334,10
17501,WorldLink Communications Pvt Ltd,NP,39,36,0.0,97.22222222222221,35
141047,Nepal Digital Service Pvt. Ltd.,NP,67,119,0.0,95.7983193277311,114
266809,"NERVICOM, C.A.",VE,5,5,0.0,60.0,3
267809,360NET C.A.,VE,6,7,0.0,85.71428571428571,6
61616,Union ISP S/A,BR,14,72,1.3888888888888888,80.55555555555556,58
55803,Hostopia Australia Web Pty Ltd,AU,3,5,0.0,20.0,1
35004,"Branch Enterprise ""Netgroup-Service""",UA,4,6,0.0,66.66666666666666,4
37722,Kaldera Ltd,MU,5,5,0.0,60.0,3
8636,MAXnet Systems Ltd.,RU,8,8,0.0,100.0,8
213759,Tose'eh Lian Yas Ertebat PJSC,IR,11,10,0.0,100.0,10
328884,BLUE ITS BUSINESS SOLUTIONS (PTY) LTD,ZA,8,370,2.9729729729729732,73.78378378378379,273
55900,GLBB Japan KK,JP,40,11,0.0,54.54545454545454,6
1554,United States Department of Defense (DoD),US,15,15,0.0,100.0,15
44889,Farhang Azma Communications Company LTD,IR,15,14,0.0,100.0,14
13247,Erdenreich Datentechnik GmbH,DE,6,6,0.0,66.66666666666666,4
268941,PAGSEGURO INTERNET S.A.,BR,3,21,0.0,76.19047619047619,16
139831,DITO TELECOMMUNITY CORP.,PH,13,11,0.0,72.72727272727273,8
28580,FASTERNET,BR,10,11,0.0,81.81818181818183,9
43103,ONE TELECOM ltd,UA,14,29,6.896551724137931,68.96551724137932,20
44092,HAL Service SpA,IT,14,14,50.0,21.428571428571427,3
29140,Hostserver GmbH,DE,5,5,0.0,40.0,2
206262,TelKos L.L.C,AL,12,13,7.6923076923076925,61.53846153846154,8
264200,CONEX TELECOM,BR,6,6,0.0,100.0,6
266240,A2 TELECOM EIRELI - ME,BR,22,480,0.0,82.70833333333333,397
63351,Southern Caribbean Fiber,US,14,15,6.666666666666667,46.666666666666664,7
31477,Duocast B.V.,NL,15,14,0.0,78.57142857142857,11
39120,Convergenze S.p.A.,IT,23,40,27.500000000000004,30.0,12
153870,XEONFIBER TECHNOLOGY PRIVATE LIMITED,IN,8,7,0.0,100.0,7
262642,NETCELL TELECOM,BR,9,283,0.7067137809187279,80.91872791519434,229
20940,Unknown,,0,159056660489002765599756795198432773,5.026026411037328,68.75048878583372,109352231532613469405128409301684979
11714,Network Nebraska,US,6,6,0.0,50.0,3
269940,CABLE SISTEMA S.R.L. DE C.V.,HN,6,6,0.0,83.33333333333334,5
57,University of Minnesota,US,12,12,0.0,41.66666666666667,5
8823,Rockenstein AG,DE,6,7,0.0,71.42857142857143,5
37680,Cool Ideas Service Provider (Pty) Ltd,ZA,17,16,0.0,75.0,12
26854,Unknown,,0,159056660489002755305657517376034088,5.026026411037328,68.75048878583372,109352231532613462327884839699807901
264197,NETMANIA LTDA ME,BR,5,5,0.0,60.0,3
58243,TELE AG,DE,12,12,16.666666666666664,41.66666666666667,5
13189,Liden Data Internetwork AB,SE,7,7,0.0,85.71428571428571,6
34304,Teen Telecom SRL,RO,17,23,0.0,47.82608695652174,11
50187,BaikalWestCom,RU,7,7,0.0,85.71428571428571,6
60606,PRO-ZETA a.s.,CZ,13,1054,14.61100569259962,53.889943074003796,568
37315,Cipherwave,ZA,6,39,5.128205128205128,61.53846153846154,24
57208,Advania Sverige AB,SE,11,14,0.0,71.42857142857143,10
48399,Svyaz VSD LLC,RU,16,16,0.0,100.0,16
141607,PT Gayatri Lintas Nusantara,ID,14,6,0.0,100.0,6
61758,TOP NET SERVIÇOS LTDA,BR,22,25493040383932409835669731,5.026026411037328,68.75048878583372,17526589870323514495948865
23966,LINKdotNET Telecom Limited,PK,10,30,0.0,86.66666666666667,26
210321,Operadors Quilometre Zero S.L.,ES,12,11,0.0,81.81818181818183,9
400587,"Ryamer, LLC",US,199,29,0.0,37.93103448275862,11
4297,"CenturyLink Communications, LLC",US,5,5,20.0,60.0,3
28368,Wirelink (Sobralnet),BR,9,88,1.1363636363636365,82.95454545454545,73
23158,Unknown,,0,11,45.45454545454545,18.181818181818183,2
5394,UNIDATA S.p.A.,IT,11,17,5.88235294117647,52.94117647058824,9
265688,SINERGY SOLUCIONES INTEGRALES,CO,7,7,14.285714285714285,57.14285714285714,4
64213,ERC Broadband,US,4,30,3.3333333333333335,70.0,21
55644,Vodafone Idea Ltd,IN,18,40,0.0,97.5,39
263396,BK Telecomunicações LTDA,BR,9,8,0.0,100.0,8
31117,ENERGOTEL a.s.,SK,46,57,59.64912280701754,12.280701754385964,7
266371,R7R - ME,BR,7,11,0.0,90.9090909090909,10
50261,ACE Telecom Kft,HU,8,7,0.0,57.14285714285714,4
26006,Exodo LLC,US,6,6,0.0,66.66666666666666,4
152368,PT Perwira Pedjoeang Nusantara,ID,3,8,12.5,62.5,5
131775,PT Jupiter Jala Arta,ID,9,8,0.0,87.5,7
206810,"GUP DNR ""UGLETELECOM""",RU,51,124,0.0,97.58064516129032,121
42346,NorthC Schweiz AG,CH,16,19,0.0,73.68421052631578,14
141968,PT Industri Kreatif Digital,ID,10,16,0.0,93.75,15
46375,Sonic Telecom LLC,US,14,14,7.142857142857142,42.857142857142854,6
136634,Navkar Netsol Private Ltd,IN,15,17,0.0,100.0,17
21559,OSNET,US,81,108,0.0,89.81481481481481,97
23724,China Telecom Beijing IDC Network,CN,14,14,0.0,85.71428571428571,12
16246,"O2 Czech Republic, a.s.",CZ,32,37,5.405405405405405,70.27027027027027,26
8298,IPng Networks GmbH,DE,25,49,0.0,63.26530612244898,31
328842,ProData Africa Limited,GH,5,5,20.0,60.0,3
9070,Cooolbox AD,BG,11,98,21.428571428571427,52.04081632653062,51
399888,WireCat LLC,US,6,6,0.0,33.33333333333333,2
13984,SD Data Center,US,11,11,0.0,72.72727272727273,8
201933,4net Technologies Ltd,GB,5,5,0.0,40.0,2
26223,Silver Star Communications,US,6,6,0.0,66.66666666666666,4
213973,BCIX Management GmbH,DE,23,101,20.792079207920793,51.48514851485149,52
42521,ARCTIC TELECOM Limited Liability Company,RU,3,87,3.4482758620689653,80.45977011494253,70
39305,Groupe convergence.com SAS,FR,5,6,0.0,83.33333333333334,5
272935,"GB TELECORP DOMINICANA, S.R.L",DO,28,35,0.0,94.28571428571428,33
269783,WIND NET S.A.,PY,17,35,0.0,91.42857142857143,32
5742,Fidium,US,12,13,0.0,69.23076923076923,9
43350,NForce Entertainment B.V.,NL,25,370,5.675675675675676,73.24324324324324,271
48943,KAPPER NETWORK-COMMUNICATIONS GmbH,AT,5,5,0.0,40.0,2
28458,IENTC S DE RL DE CV,MX,47,97,2.0618556701030926,64.94845360824742,63
28022,CRISP S.A.,CR,7,7,0.0,28.57142857142857,2
42184,TKRZ Stadtwerke GmbH,DE,13,11,63.63636363636363,0.0,0
912,Hut 8 Mining Corp.,CA,9,8,0.0,75.0,6
141480,Haash Media,IN,4,6,0.0,100.0,6
54527,Astute Internet,US,15,13,0.0,53.84615384615385,7
265312,Portal Conexão Ltda,BR,4,19,0.0,57.89473684210527,11
266038,VN TELECOM PROVEDORES A.R.C EIRELI,BR,13,23,13.043478260869565,34.78260869565217,8
148979,Fiberworld Communication Pvt. Ltd.,NP,12,12,0.0,100.0,12
197882,Tarin General Trading and Setting Up Internet Device LTD,IQ,8,7,0.0,71.42857142857143,5
210021,DIL Technology Limited,IQ,76,67,2.9850746268656714,58.2089552238806,39
54133,UnmeteredInternet.com,US,7,375,0.0,65.06666666666666,244
28676,WITCOM Wiesbadener Informations- und Telekommunikatio...,DE,7,7,0.0,57.14285714285714,4
47502,Optima-Telecom LLC,RU,13,12,0.0,100.0,12
16504,Granite Telecommunications LLC,US,15,14,78.57142857142857,0.0,0
262755,AONET SERVICOS DE COMUNICACAO LTDA,BR,5,5,0.0,80.0,4
28668,Desktop Sigmanet Comunicação Multimídia SA,BR,12,6925105241056309,5.026026411037208,68.75048878579749,4761043702157091
394469,Unknown,,0,86,10.465116279069768,59.30232558139535,51
264112,CAMON PROVEDOR,BR,14,625,0.32,83.04,519
11976,Fidelity Communication International Inc.,US,8,8,0.0,75.0,6
59624,"National Research Center ""Kurchatov Institute""",DE,8,8,0.0,100.0,8
269524,Suprema Network Telecom LTDA,BR,11,1173980898394331224,5.0260264110371144,68.75048878583426,807117605898431007
57395,synaforce GmbH,DE,7,7,0.0,57.14285714285714,4
273478,Sage Networks,BR,71,384821910526438476795165414410050,5.026026411037328,68.75048878583372,264566944441910180133407096649542
264022,REDE CONEXAONET,BR,5,8,0.0,100.0,8
15589,Retelit Digital Services S.p.A.,IT,10,8,0.0,62.5,5
263443,L R DA FONSECA ME,BR,6,14,0.0,100.0,14
4851,Host Networks,AU,7,7,0.0,85.71428571428571,6
30893,No ACK Group Holding AB,SE,10,11,0.0,27.27272727272727,3
31430,OOO Suntel,RU,24,23,0.0,100.0,23
200044,"Stack Group, LLC",RU,13,11,0.0,90.9090909090909,10
52000,MIRhosting B.V.,NL,27,6304625608244437238571,5.026026411037328,68.75048878583372,4334460921784893162498
269826,MEGA ANDINA TV E.I.R.L.,PE,5,7,28.57142857142857,14.285714285714285,1
48918,Globalways GmbH,DE,21,23,0.0,56.52173913043478,13
52412,BW TELECOM SRL,DO,3,6,66.66666666666666,16.666666666666664,1
152107,Fiberbro Internet Communication Services Corp.,PH,5,6,0.0,50.0,3
52308,AGUAS DEL COLORADO SAPEM,AR,19,19,5.263157894736842,78.94736842105263,15
52974,Henet Telecomunicacoes Ltda,BR,33,41,0.0,90.2439024390244,37
40463,"Fiber Utility Network, Inc.",US,13,13,30.76923076923077,46.15384615384615,6
33083,AxcelX Technologies LLC,US,6,468,0.641025641025641,47.43589743589743,222
52950,Fund. de Apoio a Pesq. C&T do Est. de SC - FAPESC,BR,19,17,0.0,100.0,17
42656,Allegro sp. z o.o.,PL,5,5,0.0,60.0,3
265311,Bezerra Speed Internet,BR,9,11,0.0,100.0,11
56987,ABACLOUDA SAS,DE,16,15,0.0,60.0,9
142285,KEITH.NET INCORPORATED,PH,8,16,0.0,75.0,12
23911,China Next Generation Internet Beijing IX,CN,4223,4223,0.0,99.40800378877576,4198
12306,Plus.line AG,DE,26,23,0.0,47.82608695652174,11
27696,Columbus Networks de Honduras S. de R.L.,HN,14,16,0.0,81.25,13
396955,Internet2,US,5,8,0.0,62.5,5
133648,MNR Broadband Services Pvt. Ltd.,IN,6,5,0.0,100.0,5
19429,ETB - Colombia,CO,23,25,4.0,72.0,18
12200,Rackspace Hosting,US,27,28,0.0,75.0,21
24703,United Networks of Ukraine Ltd,UA,10,10,0.0,80.0,8
133234,PLUSNET COMMUNICATION PVT. LTD.,IN,5,5,0.0,100.0,5
15399,Wananchi Group (Kenya) Limited,KE,54,738631773058494,5.0260264109881545,68.75048878581318,507812954305033
49544,i3D.net B.V,BR,38,57,14.035087719298245,31.57894736842105,18
37619,Broadband Systems Corporation,RW,8,2237838991155379050785848653523137,5.026026411037328,68.75048878583372,1538525244659293463851163488931544
203329,NTT Global Data Centers EMEA GmbH,DE,16,15,0.0,73.33333333333333,11
29017,NTT Data Centers (Gyron),GB,6,5,0.0,80.0,4
39640,"Valor Information Technologies, S.L.",ES,10,8,0.0,100.0,8
263546,TURBONETT TELECOMUNICACOES LTDA. - ME,BR,9,6,0.0,100.0,6
35680,Volia-Cable LLC,UA,22,48,2.083333333333333,79.16666666666666,38
53703,KwiKom Communications,US,4,46,65.21739130434783,8.695652173913043,4
63018,Dedicated.com,US,13,176,0.0,52.84090909090909,93
20860,IOMART CLOUD SERVICES LIMITED,GB,39,57,1.7543859649122806,66.66666666666666,38
36493,FIBERNETICS CORPORATION,CA,7,7,0.0,57.14285714285714,4
32270,"LD Telecommunications, Inc.",US,22,187,6.951871657754011,71.65775401069519,134
10293,"CANTV Servicios, Venezuela",VE,4,10,0.0,100.0,10
47273,"Krzysztof Andrzej Kozak trading as P.P.H.U. ""ARTUS""",PL,7,5,0.0,60.0,3
23470,ReliableSite.Net LLC,US,25,16620190204359139,5.026026411029914,68.75048878585966,11426462002636477
25192,"CZ.NIC, z.s.p.o.",US,6,7,0.0,57.14285714285714,4
27895,Núcleo S.A.,PY,5,6,0.0,83.33333333333334,5
262988,Pombonet Telecomunicações e Informática,BR,10,14,0.0,78.57142857142857,11
17547,M1 NET LTD,SG,16,16,43.75,0.0,0
1226,California Department of Technology,US,5,5,0.0,80.0,4
